Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
elksmwq,P,5/14/2021 14:00,1,1,,15.7,<0> ,51.08,<0> ,33.6,<0> ,65.1,<0> ,5.3,<0> ,,<-1> ,,,1.28,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,1.8,<0> 
elksmwq,P,5/14/2021 14:15,1,1,,15.8,<0> ,51.04,<0> ,33.5,<0> ,77.2,<0> ,6.2,<0> ,,<-1> ,,,1.26,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,2.2,<0> 
elksmwq,P,5/14/2021 14:30,1,1,,15.8,<0> ,51.05,<0> ,33.6,<0> ,77.8,<0> ,6.3,<0> ,,<-1> ,,,1.25,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,3.2,<0> 
elksmwq,P,5/14/2021 14:45,1,1,,15.9,<0> ,51.14,<0> ,33.6,<0> ,82,<0> ,6.6,<0> ,,<-1> ,,,1.23,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4,<0> 
elksmwq,P,5/14/2021 15:00,1,1,,16.1,<0> ,51.16,<0> ,33.6,<0> ,91.3,<0> ,7.3,<0> ,,<-1> ,,,1.2,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.2,<0> 
elksmwq,P,5/14/2021 15:15,1,1,,16.2,<0> ,51.21,<0> ,33.7,<0> ,94.2,<0> ,7.6,<0> ,,<-1> ,,,1.18,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.4,<0> 
elksmwq,P,5/14/2021 15:30,1,1,,16.3,<0> ,51.23,<0> ,33.7,<0> ,88.7,<0> ,7.1,<0> ,,<-1> ,,,1.16,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.2,<0> 
elksmwq,P,5/14/2021 15:45,1,1,,16.3,<0> ,51.26,<0> ,33.7,<0> ,91.8,<0> ,7.3,<0> ,,<-1> ,,,1.14,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.4,<0> 
elksmwq,P,5/14/2021 16:00,1,1,,16.5,<0> ,51.3,<0> ,33.7,<0> ,101.1,<0> ,8.1,<0> ,,<-1> ,,,1.12,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.7,<0> 
elksmwq,P,5/14/2021 16:15,1,1,,16.5,<0> ,51.31,<0> ,33.8,<0> ,101.3,<0> ,8.1,<0> ,,<-1> ,,,1.1,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.5,<0> 
elksmwq,P,5/14/2021 16:30,1,1,,16.5,<0> ,51.32,<0> ,33.8,<0> ,98.7,<0> ,7.9,<0> ,,<-1> ,,,1.09,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.2,<0> 
elksmwq,P,5/14/2021 16:45,1,1,,16.6,<0> ,51.35,<0> ,33.8,<0> ,94.9,<0> ,7.5,<0> ,,<-1> ,,,1.09,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,3.2,<0> 
elksmwq,P,5/14/2021 17:00,1,1,,16.6,<0> ,51.36,<0> ,33.8,<0> ,95.8,<0> ,7.6,<0> ,,<-1> ,,,1.08,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,2.5,<0> 
elksmwq,P,5/14/2021 17:15,1,1,,16.6,<0> ,51.36,<0> ,33.8,<0> ,99.7,<0> ,7.9,<0> ,,<-1> ,,,1.07,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,3.3,<0> 
elksmwq,P,5/14/2021 17:30,1,1,,16.6,<0> ,51.33,<0> ,33.8,<0> ,91.2,<0> ,7.3,<0> ,,<-1> ,,,1.07,<0> ,,<-3> [GCR],8.1,<0> ,4,<0> ,4.2,<0> 
elksmwq,P,5/14/2021 17:45,1,1,,16.6,<0> ,51.37,<0> ,33.8,<0> ,108.3,<0> ,8.6,<0> ,,<-1> ,,,1.08,<0> ,,<-3> [GCR],8.2,<0> ,3,<0> ,5.8,<0> 
elksmwq,P,5/14/2021 18:00,1,1,,16.5,<0> ,51.36,<0> ,33.8,<0> ,107.6,<0> ,8.6,<0> ,,<-1> ,,,1.09,<0> ,,<-3> [GCR],8.2,<0> ,3,<0> ,6.8,<0> 
elksmwq,P,5/14/2021 18:15,1,1,,16.4,<0> ,48.66,<1> (CCU),31.8,<1> (CCU),105.4,<0> ,8.5,<0> ,,<-1> ,,,1.12,<0> ,,<-3> [GCR],8.1,<0> ,,<-3> [STS],6.7,<0> 
elksmwq,P,5/14/2021 18:30,1,1,,16.3,<0> ,51.29,<0> ,33.7,<0> ,111.8,<0> ,8.9,<0> ,,<-1> ,,,1.14,<0> ,,<-3> [GCR],8.2,<0> ,4,<0> ,5.5,<0> 
elksmwq,P,5/14/2021 18:45,1,1,,16.3,<0> ,51.27,<0> ,33.7,<0> ,110.5,<0> ,8.8,<0> ,,<-1> ,,,1.16,<0> ,,<-3> [GCR],8.2,<0> ,5,<0> ,5.3,<0> 
elksmwq,P,5/14/2021 19:00,1,1,,16.3,<0> ,51.28,<0> ,33.7,<0> ,112.5,<0> ,9,<0> ,,<-1> ,,,1.19,<0> ,,<-3> [GCR],8.2,<0> ,4,<0> ,4.8,<0> 
elksmwq,P,5/14/2021 19:15,1,1,,16.2,<0> ,51.23,<0> ,33.7,<0> ,112.2,<0> ,9,<0> ,,<-1> ,,,1.22,<0> ,,<-3> [GCR],8.2,<0> ,3,<0> ,5.4,<0> 
elksmwq,P,5/14/2021 19:30,1,1,,15.9,<0> ,51.11,<0> ,33.6,<0> ,107.3,<0> ,8.6,<0> ,,<-1> ,,,1.26,<0> ,,<-3> [GCR],8.2,<0> ,3,<0> ,5.4,<0> 
elksmwq,P,5/14/2021 19:45,1,1,,15.7,<0> ,51.01,<0> ,33.5,<0> ,99.2,<0> ,8,<0> ,,<-1> ,,,1.3,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,4.2,<0> 
elksmwq,P,5/14/2021 20:00,1,1,,15.5,<0> ,50.94,<0> ,33.5,<0> ,95.6,<0> ,7.8,<0> ,,<-1> ,,,1.34,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,4.1,<0> 
elksmwq,P,5/14/2021 20:15,1,1,,15.4,<0> ,50.89,<0> ,33.4,<0> ,95.9,<0> ,7.8,<0> ,,<-1> ,,,1.38,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,3.9,<0> 
elksmwq,P,5/14/2021 20:30,1,1,,15.2,<0> ,50.81,<0> ,33.4,<0> ,94.1,<0> ,7.7,<0> ,,<-1> ,,,1.42,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,3.8,<0> 
elksmwq,P,5/14/2021 20:45,1,1,,14.9,<0> ,50.33,<0> ,33,<0> ,92,<0> ,7.6,<0> ,,<-1> ,,,1.47,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,4,<0> 
elksmwq,P,5/14/2021 21:00,1,1,,14.7,<0> ,50.65,<0> ,33.2,<0> ,91.2,<0> ,7.6,<0> ,,<-1> ,,,1.51,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,4.5,<0> 
elksmwq,P,5/14/2021 21:15,1,1,,14.5,<0> ,50.56,<0> ,33.2,<0> ,90.8,<0> ,7.6,<0> ,,<-1> ,,,1.55,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,3.9,<0> 
elksmwq,P,5/14/2021 21:30,1,1,,14.3,<0> ,50.57,<0> ,33.2,<0> ,91.1,<0> ,7.6,<0> ,,<-1> ,,,1.6,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,4,<0> 
elksmwq,P,5/14/2021 21:45,1,1,,14.2,<0> ,50.54,<0> ,33.1,<0> ,92.5,<0> ,7.7,<0> ,,<-1> ,,,1.64,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,4.5,<0> 
elksmwq,P,5/14/2021 22:00,1,1,,14.2,<0> ,50.53,<0> ,33.1,<0> ,93.5,<0> ,7.8,<0> ,,<-1> ,,,1.68,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,4.5,<0> 
elksmwq,P,5/14/2021 22:15,1,1,,13.9,<0> ,50.47,<0> ,33.1,<0> ,96.6,<0> ,8.1,<0> ,,<-1> ,,,1.72,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.2,<0> 
elksmwq,P,5/14/2021 22:30,1,1,,13.9,<0> ,50.5,<0> ,33.1,<0> ,98.5,<0> ,8.3,<0> ,,<-1> ,,,1.75,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,4.8,<0> 
elksmwq,P,5/14/2021 22:45,1,1,,13.7,<0> ,50.44,<0> ,33.1,<0> ,99.9,<0> ,8.4,<0> ,,<-1> ,,,1.78,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.1,<0> 
elksmwq,P,5/14/2021 23:00,1,1,,13.7,<0> ,50.42,<0> ,33,<0> ,100.1,<0> ,8.5,<0> ,,<-1> ,,,1.81,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.6,<0> 
elksmwq,P,5/14/2021 23:15,1,1,,13.7,<0> ,50.42,<0> ,33,<0> ,99.8,<0> ,8.4,<0> ,,<-1> ,,,1.83,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.5,<0> 
elksmwq,P,5/14/2021 23:30,1,1,,13.7,<0> ,50.42,<0> ,33,<0> ,100.3,<0> ,8.5,<0> ,,<-1> ,,,1.84,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.5,<0> 
elksmwq,P,5/14/2021 23:45,1,1,,13.7,<0> ,50.43,<0> ,33,<0> ,99.5,<0> ,8.4,<0> ,,<-1> ,,,1.85,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.4,<0> 
elksmwq,P,5/15/2021 0:00,1,1,,13.9,<0> ,50.54,<0> ,33.1,<0> ,87.7,<0> ,7.4,<0> ,,<-1> ,,,1.83,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,3.6,<0> 
elksmwq,P,5/15/2021 0:15,1,1,,13.9,<0> ,50.53,<0> ,33.1,<0> ,92.8,<0> ,7.8,<0> ,,<-1> ,,,1.81,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,4.8,<0> 
elksmwq,P,5/15/2021 0:30,1,1,,13.9,<0> ,50.58,<0> ,33.2,<0> ,93.7,<0> ,7.9,<0> ,,<-1> ,,,1.78,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,7.5,<0> 
elksmwq,P,5/15/2021 0:45,1,1,,14,<0> ,50.59,<0> ,33.2,<0> ,92.5,<0> ,7.8,<0> ,,<-1> ,,,1.75,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 1:00,1,1,,14.1,<0> ,50.66,<0> ,33.2,<0> ,89.5,<0> ,7.5,<0> ,,<-1> ,,,1.72,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,8.4,<0> 
elksmwq,P,5/15/2021 1:15,1,1,,14.1,<0> ,50.64,<0> ,33.2,<0> ,90,<0> ,7.5,<0> ,,<-1> ,,,1.68,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,5.2,<0> 
elksmwq,P,5/15/2021 1:30,1,1,,14.4,<0> ,50.81,<0> ,33.3,<0> ,88.9,<0> ,7.4,<0> ,,<-1> ,,,1.63,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 1:45,1,1,,14.7,<0> ,51,<0> ,33.5,<0> ,88.8,<0> ,7.3,<0> ,,<-1> ,,,1.59,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,6.8,<0> 
elksmwq,P,5/15/2021 2:00,1,1,,14.9,<0> ,51,<0> ,33.5,<0> ,88.3,<0> ,7.3,<0> ,,<-1> ,,,1.53,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.9,<0> 
elksmwq,P,5/15/2021 2:15,1,1,,14.9,<0> ,51.04,<0> ,33.5,<0> ,87.1,<0> ,7.2,<0> ,,<-1> ,,,1.48,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,6.2,<0> 
elksmwq,P,5/15/2021 2:30,1,1,,14.8,<0> ,50.97,<0> ,33.5,<0> ,87.6,<0> ,7.2,<0> ,,<-1> ,,,1.42,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.4,<0> 
elksmwq,P,5/15/2021 2:45,1,1,,14.8,<0> ,51.04,<0> ,33.5,<0> ,87.3,<0> ,7.2,<0> ,,<-1> ,,,1.36,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,6.6,<0> 
elksmwq,P,5/15/2021 3:00,1,1,,14.9,<0> ,51.13,<0> ,33.6,<0> ,87.1,<0> ,7.2,<0> ,,<-1> ,,,1.29,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,5.5,<0> 
elksmwq,P,5/15/2021 3:15,1,1,,15,<0> ,51.18,<0> ,33.6,<0> ,86.6,<0> ,7.1,<0> ,,<-1> ,,,1.22,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 3:30,1,1,,15.1,<0> ,51.23,<0> ,33.7,<0> ,86.1,<0> ,7.1,<0> ,,<-1> ,,,1.15,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,5.8,<0> 
elksmwq,P,5/15/2021 3:45,1,1,,15.1,<0> ,51.27,<0> ,33.7,<0> ,85.6,<0> ,7,<0> ,,<-1> ,,,1.07,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 4:00,1,1,,15.1,<0> ,51.33,<0> ,33.7,<0> ,84.8,<0> ,7,<0> ,,<-1> ,,,0.99,<0> ,,<-3> [GCR],8.1,<0> ,3,<0> ,5,<0> 
elksmwq,P,5/15/2021 4:15,1,1,,15.1,<0> ,51.28,<0> ,33.7,<0> ,83.3,<0> ,6.8,<0> ,,<-1> ,,,0.91,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,5.2,<0> 
elksmwq,P,5/15/2021 4:30,1,1,,15.1,<0> ,51.34,<0> ,33.8,<0> ,82.4,<0> ,6.7,<0> ,,<-1> ,,,0.82,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 4:45,1,1,,15.2,<0> ,51.41,<0> ,33.8,<0> ,82.3,<0> ,6.7,<0> ,,<-1> ,,,0.72,<0> ,,<-3> [GCR],8.1,<0> ,4,<0> ,5.3,<0> 
elksmwq,P,5/15/2021 5:00,1,1,,15.2,<0> ,51.43,<0> ,33.8,<0> ,81.4,<0> ,6.6,<0> ,,<-1> ,,,0.61,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 5:15,1,1,,15.2,<0> ,51.44,<0> ,33.8,<0> ,80.3,<0> ,6.6,<0> ,,<-1> ,,,0.5,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,5.6,<0> 
elksmwq,P,5/15/2021 5:30,1,1,,15.1,<0> ,51.45,<0> ,33.8,<0> ,79.1,<0> ,6.5,<0> ,,<-1> ,,,0.39,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.4,<0> 
elksmwq,P,5/15/2021 5:45,1,1,,15.1,<0> ,51.49,<0> ,33.9,<0> ,77.5,<0> ,6.3,<0> ,,<-1> ,,,0.28,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,5.4,<0> 
elksmwq,P,5/15/2021 6:00,1,1,,15.1,<0> ,51.52,<0> ,33.9,<0> ,75.7,<0> ,6.2,<0> ,,<-1> ,,,0.21,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.3,<0> 
elksmwq,P,5/15/2021 6:15,1,1,,15.1,<0> ,51.54,<0> ,33.9,<0> ,72.2,<0> ,5.9,<0> ,,<-1> ,,,0.15,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,5.5,<0> 
elksmwq,P,5/15/2021 6:30,1,1,,15.1,<0> ,51.54,<0> ,33.9,<0> ,69.2,<0> ,5.7,<0> ,,<-1> ,,,0.13,<0> ,,<-3> [GCR],8,<0> ,10,<0> ,5.5,<0> 
elksmwq,P,5/15/2021 6:45,1,1,,15.1,<0> ,51.53,<0> ,33.9,<0> ,61.7,<0> ,5.1,<0> ,,<-1> ,,,0.12,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4,<0> 
elksmwq,P,5/15/2021 7:00,1,1,,15.1,<0> ,51.54,<0> ,33.9,<0> ,60.9,<0> ,5,<0> ,,<-1> ,,,0.12,<0> ,,<-3> [GCR],7.9,<0> ,4,<0> ,4.3,<0> 
elksmwq,P,5/15/2021 7:15,1,1,,15,<0> ,51.51,<0> ,33.9,<0> ,73.3,<0> ,6,<0> ,,<-1> ,,,0.14,<0> ,,<-3> [GCR],8,<0> ,6,<0> ,5.5,<0> 
elksmwq,P,5/15/2021 7:30,1,1,,15,<0> ,51.52,<0> ,33.9,<0> ,61.3,<0> ,5,<0> ,,<-1> ,,,0.13,<0> ,,<-3> [GCR],7.9,<0> ,4,<0> ,4.4,<0> 
elksmwq,P,5/15/2021 7:45,1,1,,15,<0> ,51.52,<0> ,33.9,<0> ,59.3,<0> ,4.9,<0> ,,<-1> ,,,0.15,<0> ,,<-3> [GCR],7.9,<0> ,5,<0> ,5.8,<0> 
elksmwq,P,5/15/2021 8:00,1,1,,15,<0> ,51.53,<0> ,33.9,<0> ,74.3,<0> ,6.1,<0> ,,<-1> ,,,0.18,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.2,<0> 
elksmwq,P,5/15/2021 8:15,1,1,,15,<0> ,51.49,<0> ,33.9,<0> ,74.5,<0> ,6.1,<0> ,,<-1> ,,,0.22,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.2,<0> 
elksmwq,P,5/15/2021 8:30,1,1,,14.9,<0> ,51.44,<0> ,33.8,<0> ,75,<0> ,6.2,<0> ,,<-1> ,,,0.24,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.3,<0> 
elksmwq,P,5/15/2021 8:45,1,1,,15,<0> ,51.45,<0> ,33.8,<0> ,76.1,<0> ,6.2,<0> ,,<-1> ,,,0.28,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,5.5,<0> 
elksmwq,P,5/15/2021 9:00,1,1,,15,<0> ,51.39,<0> ,33.8,<0> ,76.2,<0> ,6.3,<0> ,,<-1> ,,,0.33,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.9,<0> 
elksmwq,P,5/15/2021 9:15,1,1,,15.1,<0> ,51.41,<0> ,33.8,<0> ,77.1,<0> ,6.3,<0> ,,<-1> ,,,0.38,<0> ,,<-3> [GCR],8,<0> ,5,<0> ,4.9,<0> 
elksmwq,P,5/15/2021 9:30,1,1,,15.1,<0> ,51.4,<0> ,33.8,<0> ,77.7,<0> ,6.4,<0> ,,<-1> ,,,0.43,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.4,<0> 
elksmwq,P,5/15/2021 9:45,1,1,,15.1,<0> ,51.39,<0> ,33.8,<0> ,78.8,<0> ,6.5,<0> ,,<-1> ,,,0.48,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,5.1,<0> 
elksmwq,P,5/15/2021 10:00,1,1,,15.2,<0> ,51.43,<0> ,33.8,<0> ,77.6,<0> ,6.3,<0> ,,<-1> ,,,0.54,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,4.5,<0> 
elksmwq,P,5/15/2021 10:15,1,1,,15.2,<0> ,51.44,<0> ,33.8,<0> ,76.7,<0> ,6.3,<0> ,,<-1> ,,,0.6,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.4,<0> 
elksmwq,P,5/15/2021 10:30,1,1,,15.2,<0> ,51.45,<0> ,33.8,<0> ,76.9,<0> ,6.3,<0> ,,<-1> ,,,0.65,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,4,<0> 
elksmwq,P,5/15/2021 10:45,1,1,,15.3,<0> ,51.48,<0> ,33.9,<0> ,77.8,<0> ,6.3,<0> ,,<-1> ,,,0.7,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.4,<0> 
elksmwq,P,5/15/2021 11:00,1,1,,15.3,<0> ,51.47,<0> ,33.9,<0> ,79.5,<0> ,6.5,<0> ,,<-1> ,,,0.76,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.5,<0> 
elksmwq,P,5/15/2021 11:15,1,1,,15.3,<0> ,51.44,<0> ,33.8,<0> ,80,<0> ,6.5,<0> ,,<-1> ,,,0.81,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.4,<0> 
elksmwq,P,5/15/2021 11:30,1,1,,15.3,<0> ,51.44,<0> ,33.8,<0> ,79.8,<0> ,6.5,<0> ,,<-1> ,,,0.86,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.8,<0> 
elksmwq,P,5/15/2021 11:45,1,1,,15.3,<0> ,51.37,<0> ,33.8,<0> ,81.1,<0> ,6.6,<0> ,,<-1> ,,,0.91,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4,<0> 
elksmwq,P,5/15/2021 12:00,1,1,,15.3,<0> ,51.34,<0> ,33.8,<0> ,82.2,<0> ,6.7,<0> ,,<-1> ,,,0.96,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4,<0> 
elksmwq,P,5/15/2021 12:15,1,1,,15.3,<0> ,51.31,<0> ,33.7,<0> ,82.3,<0> ,6.7,<0> ,,<-1> ,,,1.01,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,4.2,<0> 
elksmwq,P,5/15/2021 12:30,1,1,,15.3,<0> ,51.31,<0> ,33.7,<0> ,82.6,<0> ,6.7,<0> ,,<-1> ,,,1.05,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.9,<0> 
elksmwq,P,5/15/2021 12:45,1,1,,15.3,<0> ,51.22,<0> ,33.7,<0> ,82.4,<0> ,6.7,<0> ,,<-1> ,,,1.09,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.6,<0> 
elksmwq,P,5/15/2021 13:00,1,1,,15.3,<0> ,51.17,<0> ,33.6,<0> ,83.3,<0> ,6.8,<0> ,,<-1> ,,,1.13,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3,<0> 
elksmwq,P,5/15/2021 13:15,1,1,,15.3,<0> ,51.11,<0> ,33.6,<0> ,82.7,<0> ,6.8,<0> ,,<-1> ,,,1.16,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.7,<0> 
elksmwq,P,5/15/2021 13:30,1,1,,15.2,<0> ,51.03,<0> ,33.5,<0> ,84,<0> ,6.9,<0> ,,<-1> ,,,1.19,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.6,<0> 
elksmwq,P,5/15/2021 13:45,1,1,,15.3,<0> ,50.97,<0> ,33.5,<0> ,82.7,<0> ,6.8,<0> ,,<-1> ,,,1.21,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3,<0> 
elksmwq,P,5/15/2021 14:00,1,1,,15.3,<0> ,50.91,<0> ,33.4,<0> ,85.9,<0> ,7,<0> ,,<-1> ,,,1.23,<0> ,,<-3> [GCR],8,<0> ,4,<0> ,3.3,<0> 
elksmwq,P,5/15/2021 14:15,1,1,,15.3,<0> ,50.89,<0> ,33.4,<0> ,84.2,<0> ,6.9,<0> ,,<-1> ,,,1.24,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,3.3,<0> 
elksmwq,P,5/15/2021 14:30,1,1,,15.4,<0> ,50.9,<0> ,33.4,<0> ,85,<0> ,6.9,<0> ,,<-1> ,,,1.25,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,3.2,<0> 
elksmwq,P,5/15/2021 14:45,1,1,,15.7,<0> ,50.94,<0> ,33.5,<0> ,87.9,<0> ,7.1,<0> ,,<-1> ,,,1.26,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,2.3,<0> 
elksmwq,P,5/15/2021 15:00,1,1,,15.6,<0> ,50.88,<0> ,33.4,<0> ,80.3,<0> ,6.5,<0> ,,<-1> ,,,1.25,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,1.9,<0> 
elksmwq,P,5/15/2021 15:15,1,1,,15.4,<0> ,50.93,<0> ,33.5,<0> ,80.8,<0> ,6.6,<0> ,,<-1> ,,,1.23,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,2.1,<0> 
elksmwq,P,5/15/2021 15:30,1,1,,15.5,<0> ,50.98,<0> ,33.5,<0> ,82.1,<0> ,6.7,<0> ,,<-1> ,,,1.22,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,2.2,<0> 
elksmwq,P,5/15/2021 15:45,1,1,,15.6,<0> ,51.07,<0> ,33.6,<0> ,83.5,<0> ,6.8,<0> ,,<-1> ,,,1.2,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,2.4,<0> 
elksmwq,P,5/15/2021 16:00,1,1,,15.9,<0> ,51.14,<0> ,33.6,<0> ,86.6,<0> ,7,<0> ,,<-1> ,,,1.19,<0> ,,<-3> [GCR],8,<0> ,3,<0> ,2.3,<0> 
elksmwq,P,5/15/2021 16:15,1,1,,16,<0> ,51.17,<0> ,33.6,<0> ,90.4,<0> ,7.3,<0> ,,<-1> ,,,1.17,<0> ,,<-3> [GCR],8.1,<0> ,4,<0> ,2.7,<0> 
elksmwq,P,5/15/2021 16:30,1,1,,16.1,<0> ,51.19,<0> ,33.7,<0> ,92.9,<0> ,7.5,<0> ,,<-1> ,,,1.15,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,2.3,<0> 
elksmwq,P,5/15/2021 16:45,1,1,,16.1,<0> ,51.19,<0> ,33.7,<0> ,81.2,<0> ,6.5,<0> ,,<-1> ,,,1.14,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,1.2,<0> 
elksmwq,P,5/15/2021 17:00,1,1,,16.2,<0> ,51.23,<0> ,33.7,<0> ,91,<0> ,7.3,<0> ,,<-1> ,,,1.13,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,2.3,<0> 
elksmwq,P,5/15/2021 17:15,1,1,,16.3,<0> ,51.24,<0> ,33.7,<0> ,90.8,<0> ,7.3,<0> ,,<-1> ,,,1.12,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,2.5,<0> 
elksmwq,P,5/15/2021 17:30,1,1,,16.4,<0> ,51.26,<0> ,33.7,<0> ,90.9,<0> ,7.3,<0> ,,<-1> ,,,1.11,<0> ,,<-3> [GCR],8.1,<0> ,2,<0> ,2.3,<0> 
elksmwq,P,5/15/2021 17:45,1,1,,16.4,<0> ,51.26,<0> ,33.7,<0> ,75.6,<0> ,6,<0> ,,<-1> ,,,1.11,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,1.6,<0> 
elksmwq,P,5/15/2021 18:00,1,1,,16.5,<0> ,51.26,<0> ,33.7,<0> ,79.1,<0> ,6.3,<0> ,,<-1> ,,,1.11,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,2.2,<0> 
elksmwq,P,5/15/2021 18:15,1,1,,16.5,<0> ,51.11,<0> ,33.6,<0> ,73.8,<0> ,5.9,<0> ,,<-1> ,,,1.11,<0> ,,<-3> [GCR],8,<0> ,2,<0> ,2.2,<0> 
