Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb
elknmwq,P,5/19/2021 21:30,1,1,,16.5,<0> ,50.85,<1> [SDG],33.4,<1> [SDG],66.3,<0> ,5.3,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 21:45,1,1,,16.4,<0> ,50.55,<1> [SDG],33.2,<1> [SDG],65.5,<0> ,5.2,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 22:00,1,1,,16.3,<0> ,49.44,<1> [SDG],32.4,<1> [SDG],56.2,<0> ,4.5,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 22:15,1,1,,16.3,<0> ,49.51,<1> [SDG],32.4,<1> [SDG],51.2,<0> ,4.1,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 22:30,1,1,,16.1,<0> ,49.48,<1> [SDG],32.4,<1> [SDG],49.3,<0> ,4,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 22:45,1,1,,16,<0> ,49.59,<1> [SDG],32.5,<1> [SDG],61.4,<0> ,5,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 23:00,1,1,,15.9,<0> ,49.41,<1> [SDG],32.4,<1> [SDG],60.8,<0> ,4.9,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 23:15,1,1,,15.8,<0> ,49.77,<1> [SDG],32.6,<1> [SDG],59.8,<0> ,4.9,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 23:30,1,1,,15.8,<0> ,50.04,<1> [SDG],32.8,<1> [SDG],58.8,<0> ,4.8,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/19/2021 23:45,1,1,,15.7,<0> ,50.05,<1> [SDG],32.8,<1> [SDG],60,<0> ,4.9,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 0:00,1,1,,15.6,<0> ,49.38,<1> [SDG],32.3,<1> [SDG],60.7,<0> ,5,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 0:15,1,1,,15.5,<0> ,49.34,<1> [SDG],32.3,<1> [SDG],57.3,<0> ,4.7,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 0:30,1,1,,15.4,<0> ,50.71,<1> [SDG],33.3,<1> [SDG],55.9,<0> ,4.6,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 0:45,1,1,,15.4,<0> ,50.6,<1> [SDG],33.2,<1> [SDG],55.6,<0> ,4.5,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 1:00,1,1,,15.3,<0> ,49.22,<1> [SDG],32.2,<1> [SDG],56.9,<0> ,4.7,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 1:15,1,1,,15.3,<0> ,49.35,<1> [SDG],32.3,<1> [SDG],55.9,<0> ,4.6,<0> ,,<-1> ,,,0.93,<0> ,0.92,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 1:30,1,1,,15.2,<0> ,49.31,<1> [SDG],32.3,<1> [SDG],55.6,<0> ,4.6,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 1:45,1,1,,15.2,<0> ,49.66,<1> [SDG],32.5,<1> [SDG],55.2,<0> ,4.5,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 2:00,1,1,,15.1,<0> ,49.34,<1> [SDG],32.3,<1> [SDG],57.2,<0> ,4.7,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 2:15,1,1,,15.1,<0> ,49.46,<1> [SDG],32.4,<1> [SDG],56.5,<0> ,4.7,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 2:30,1,1,,15.2,<0> ,49.39,<1> [SDG],32.3,<1> [SDG],58.3,<0> ,4.8,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 2:45,1,1,,15.2,<0> ,49.41,<1> [SDG],32.3,<1> [SDG],54.8,<0> ,4.5,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 3:00,1,1,,15.2,<0> ,49.43,<1> [SDG],32.4,<1> [SDG],53.8,<0> ,4.4,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 3:15,1,1,,15.2,<0> ,49.51,<1> [SDG],32.4,<1> [SDG],56.6,<0> ,4.7,<0> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 3:30,1,1,,15.3,<0> ,49.59,<1> [SDG],32.5,<1> [SDG],59.1,<0> ,4.9,<0> ,,<-1> ,,,0.95,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 3:45,1,1,,15.3,<0> ,49.51,<1> [SDG],32.4,<1> [SDG],56.3,<0> ,4.6,<0> ,,<-1> ,,,0.95,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 4:00,1,1,,15.2,<0> ,50.01,<1> [SDG],32.8,<1> [SDG],54.6,<0> ,4.5,<0> ,,<-1> ,,,0.95,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 4:15,1,1,,15.1,<0> ,49.56,<1> [SDG],32.4,<1> [SDG],50.6,<0> ,4.2,<0> ,,<-1> ,,,0.95,<0> ,0.94,<3> ,7.8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 4:30,1,1,,15,<0> ,49.94,<1> [SDG],32.7,<1> [SDG],51.4,<0> ,4.2,<0> ,,<-1> ,,,0.96,<0> ,0.94,<3> ,7.8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 4:45,1,1,,14.8,<0> ,50.36,<1> [SDG],33,<1> [SDG],52.9,<0> ,4.4,<0> ,,<-1> ,,,0.96,<0> ,0.94,<3> ,7.8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 5:00,1,1,,14.7,<0> ,49.72,<1> [SDG],32.6,<1> [SDG],53.5,<0> ,4.5,<0> ,,<-1> ,,,0.96,<0> ,0.94,<3> ,7.8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 5:15,1,1,,14.6,<0> ,49.98,<1> [SDG],32.7,<1> [SDG],54.3,<0> ,4.5,<0> ,,<-1> ,,,0.96,<0> ,0.94,<3> ,7.8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 5:30,1,1,,14.6,<0> ,49.92,<1> [SDG],32.7,<1> [SDG],56.8,<0> ,4.7,<0> ,,<-1> ,,,0.96,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 5:45,1,1,,14.7,<0> ,49.75,<1> [SDG],32.6,<1> [SDG],58.5,<0> ,4.9,<0> ,,<-1> ,,,0.97,<0> ,0.95,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 6:00,1,1,,14.7,<0> ,49.62,<1> [SDG],32.5,<1> [SDG],58.2,<0> ,4.8,<0> ,,<-1> ,,,0.97,<0> ,0.95,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 6:15,1,1,,14.8,<0> ,50.58,<1> [SDG],33.2,<1> [SDG],58.7,<0> ,4.9,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 6:30,1,1,,14.8,<0> ,50.65,<1> [SDG],33.2,<1> [SDG],58.9,<0> ,4.9,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 6:45,1,1,,14.9,<0> ,50.59,<1> [SDG],33.2,<1> [SDG],59.3,<0> ,4.9,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 7:00,1,1,,15,<0> ,50.53,<1> [SDG],33.2,<1> [SDG],59.6,<0> ,4.9,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 7:15,1,1,,15.1,<0> ,50.55,<1> [SDG],33.2,<1> [SDG],55.6,<0> ,4.6,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 7:30,1,1,,15.2,<0> ,50.56,<1> [SDG],33.2,<1> [SDG],56.1,<0> ,4.6,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 7:45,1,1,,15.4,<0> ,50.57,<1> [SDG],33.2,<1> [SDG],54.5,<0> ,4.5,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 8:00,1,1,,15.6,<0> ,51.06,<1> [SDG],33.6,<1> [SDG],42.5,<0> ,3.5,<0> ,,<-1> ,,,0.97,<0> ,0.94,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 8:15,1,1,,15.9,<0> ,52.81,<1> [SDG],34.9,<1> [SDG],34.1,<0> (CDA),2.7,<0> (CDA),,<-1> ,,,0.96,<0> ,0.93,<3> ,8.1,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 8:30,1,1,,15.8,<0> ,52.59,<1> [SDG],34.7,<1> [SDG],51.6,<0> ,4.1,<0> ,,<-1> ,,,0.96,<0> ,0.93,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 8:45,1,1,,15.7,<0> ,53.72,<1> [SDG],35.5,<1> [SDG],46.1,<0> ,3.7,<0> ,,<-1> ,,,0.96,<0> ,0.93,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 9:00,1,1,,15.8,<0> ,53.82,<1> [SDG],35.6,<1> [SDG],48.3,<0> ,3.9,<0> ,,<-1> ,,,0.95,<0> ,0.92,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 9:15,1,1,,16.1,<0> ,53.86,<1> [SDG],35.6,<1> [SDG],54.4,<0> ,4.3,<0> ,,<-1> ,,,0.95,<0> ,0.92,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 9:30,1,1,,16.4,<0> ,53.46,<1> [SDG],35.3,<1> [SDG],59,<0> ,4.7,<0> ,,<-1> ,,,0.94,<0> ,0.91,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 9:45,1,1,,16.6,<0> ,53.88,<1> [SDG],35.7,<1> [SDG],60.7,<0> ,4.8,<0> ,,<-1> ,,,0.94,<0> ,0.91,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 10:00,1,1,,16.9,<0> ,54.06,<1> [SDG],35.8,<1> [SDG],66.1,<0> ,5.2,<0> ,,<-1> ,,,0.93,<0> ,0.9,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 10:15,1,1,,17.5,<0> ,54.33,<1> [SDG],36,<1> [SDG],77.8,<0> ,6,<0> ,,<-1> ,,,0.93,<0> ,0.9,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 10:30,1,1,,18,<0> ,54.5,<1> [SDG],36.1,<1> [SDG],88.9,<0> ,6.8,<0> ,,<-1> ,,,0.93,<0> ,0.9,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 10:45,1,1,,18.5,<0> ,54.59,<1> [SDG],36.2,<1> [SDG],91.3,<0> ,6.9,<0> ,,<-1> ,,,0.92,<0> ,0.89,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 11:00,1,1,,18.9,<0> ,54.84,<1> [SDG],36.4,<1> [SDG],96.2,<0> ,7.2,<0> ,,<-1> ,,,0.91,<0> ,0.88,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 11:15,1,1,,19.3,<0> ,55.09,<1> [SDG],36.6,<1> [SDG],101.3,<0> ,7.5,<0> ,,<-1> ,,,0.91,<0> ,0.88,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 11:30,1,1,,19.7,<0> ,55.36,<1> [SDG],36.8,<1> [SDG],109.3,<0> ,8,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 11:45,1,1,,20.1,<0> ,55.67,<1> [SDG],37,<1> [SDG],123.7,<0> ,9,<0> ,,<-1> ,,,0.9,<0> ,0.88,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 12:00,1,1,,20.5,<0> ,55.91,<1> [SDG],37.2,<1> [SDG],127.5,<0> ,9.2,<0> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 12:15,1,1,,21,<0> ,56,<1> [SDG],37.3,<1> [SDG],125.5,<0> ,9,<0> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 12:30,1,1,,21.3,<0> ,56.21,<1> [SDG],37.4,<1> [SDG],133.8,<0> ,9.5,<0> ,,<-1> ,,,0.88,<0> ,0.86,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 12:45,1,1,,21.6,<0> ,56.52,<1> [SDG],37.6,<1> [SDG],137.4,<0> ,9.7,<0> ,,<-1> ,,,0.88,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 13:00,1,1,,21.9,<0> ,56.72,<1> [SDG],37.8,<1> [SDG],134.9,<0> ,9.5,<0> ,,<-1> ,,,0.88,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 13:15,1,1,,22.3,<0> ,56.92,<1> [SDG],37.9,<1> [SDG],141.6,<0> ,9.9,<0> ,,<-1> ,,,0.88,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 13:30,1,1,,22.7,<0> ,57.15,<1> [SDG],38.1,<1> [SDG],137,<0> ,9.5,<0> ,,<-1> ,,,0.88,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 13:45,1,1,,23.1,<0> ,57.3,<1> [SDG],38.2,<1> [SDG],146.8,<0> ,10.1,<0> ,,<-1> ,,,0.87,<0> ,0.86,<3> ,8.7,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 14:00,1,1,,23.4,<0> ,57.3,<1> [SDG],38.2,<1> [SDG],138.3,<0> ,9.5,<0> ,,<-1> ,,,0.87,<0> ,0.86,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 14:15,1,1,,24.6,<0> ,56.32,<1> [SDG],37.4,<1> [SDG],159.2,<0> ,10.7,<0> ,,<-1> ,,,0.87,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 14:30,1,1,,24.7,<0> ,56.17,<1> [SDG],37.3,<1> [SDG],156.1,<0> ,10.5,<0> ,,<-1> ,,,0.86,<0> ,0.86,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 14:45,1,1,,24.5,<0> ,56.31,<1> [SDG],37.4,<1> [SDG],135.9,<0> ,9.2,<0> ,,<-1> ,,,0.87,<0> ,0.87,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 15:00,1,1,,24.3,<0> ,56.46,<1> [SDG],37.6,<1> [SDG],126.1,<0> ,8.5,<0> ,,<-1> ,,,0.87,<0> ,0.87,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 15:15,1,1,,24.4,<0> ,56.56,<1> [SDG],37.6,<1> [SDG],130.8,<0> ,8.8,<0> ,,<-1> ,,,0.88,<0> ,0.88,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 15:30,1,1,,24.3,<0> ,56.63,<1> [SDG],37.7,<1> [SDG],127.4,<0> ,8.6,<0> ,,<-1> ,,,0.88,<0> ,0.88,<3> ,8.6,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 15:45,1,1,,24.1,<0> ,56.51,<1> [SDG],37.6,<1> [SDG],109.4,<0> ,7.4,<0> ,,<-1> ,,,0.88,<0> ,0.88,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 16:00,1,1,,23.9,<0> ,56.18,<1> [SDG],37.4,<1> [SDG],112.2,<0> ,7.7,<0> ,,<-1> ,,,0.88,<0> ,0.88,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 16:15,1,1,,23.4,<0> ,55.78,<1> [SDG],37.1,<1> [SDG],113.3,<0> ,7.8,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.5,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 16:30,1,1,,22.9,<0> ,55.32,<1> [SDG],36.7,<1> [SDG],109.4,<0> ,7.6,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 16:45,1,1,,22.6,<0> ,55.06,<1> [SDG],36.5,<1> [SDG],96.6,<0> ,6.8,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 17:00,1,1,,21.8,<0> ,54.66,<1> [SDG],36.2,<1> [SDG],103.2,<0> ,7.3,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.4,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 17:15,1,1,,21.3,<0> ,54.22,<1> [SDG],35.9,<1> [SDG],95.7,<0> ,6.9,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 17:30,1,1,,20.6,<0> ,53.83,<1> [SDG],35.6,<1> [SDG],93.3,<0> ,6.8,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 17:45,1,1,,20.1,<0> ,53.36,<1> [SDG],35.3,<1> [SDG],87.2,<0> ,6.4,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 18:00,1,1,,19.6,<0> ,53.03,<1> [SDG],35,<1> [SDG],88.7,<0> ,6.6,<0> ,,<-1> ,,,0.89,<0> ,0.89,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 18:15,1,1,,19,<0> ,52.74,<1> [SDG],34.8,<1> [SDG],87,<0> ,6.6,<0> ,,<-1> ,,,0.9,<0> ,0.9,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 18:30,1,1,,18.4,<0> ,52.42,<1> [SDG],34.6,<1> [SDG],88.8,<0> ,6.8,<0> ,,<-1> ,,,0.9,<0> ,0.9,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 18:45,1,1,,17.8,<0> ,51.96,<1> [SDG],34.3,<1> [SDG],90.6,<0> ,7,<0> ,,<-1> ,,,0.9,<0> ,0.9,<3> ,8.1,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 19:00,1,1,,17.3,<0> ,51.59,<1> [SDG],34,<1> [SDG],88.9,<0> ,7,<0> ,,<-1> ,,,0.9,<0> ,0.9,<3> ,8.1,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 19:15,1,1,,17,<0> ,51.33,<1> [SDG],33.8,<1> [SDG],83.5,<0> ,6.6,<0> ,,<-1> ,,,0.9,<0> ,0.9,<3> ,8.1,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 19:30,1,1,,16.7,<0> ,51.05,<1> [SDG],33.6,<1> [SDG],86,<0> ,6.8,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8.1,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 19:45,1,1,,16.5,<0> ,50.81,<1> [SDG],33.4,<1> [SDG],88.4,<0> ,7.1,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 20:00,1,1,,16.4,<0> ,50.68,<1> [SDG],33.3,<1> [SDG],81.3,<0> ,6.5,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 20:15,1,1,,16.3,<0> ,50.6,<1> [SDG],33.2,<1> [SDG],82.2,<0> ,6.6,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 20:30,1,1,,16.2,<0> ,50.52,<1> [SDG],33.2,<1> [SDG],83.2,<0> ,6.7,<0> ,,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 20:45,1,1,,16.1,<0> ,50.46,<1> [SDG],33.1,<1> [SDG],77.5,<0> ,6.2,<0> ,,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 21:00,1,1,,16,<0> ,50.42,<1> [SDG],33.1,<1> [SDG],79.4,<0> ,6.4,<0> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 21:15,1,1,,15.9,<0> ,50.36,<1> [SDG],33,<1> [SDG],74.4,<0> ,6,<0> ,,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 21:30,1,1,,15.7,<0> ,50.33,<1> [SDG],33,<1> [SDG],73.7,<0> ,6,<0> ,,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 21:45,1,1,,15.6,<0> ,50.29,<1> [SDG],33,<1> [SDG],73,<0> ,5.9,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 22:00,1,1,,15.5,<0> ,50.3,<1> [SDG],33,<1> [SDG],68.9,<0> ,5.6,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 22:15,1,1,,15.4,<0> ,50.29,<1> [SDG],33,<1> [SDG],71.5,<0> ,5.8,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 22:30,1,1,,15.3,<0> ,50.29,<1> [SDG],33,<1> [SDG],69.3,<0> ,5.7,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 22:45,1,1,,15.2,<0> ,50.29,<1> [SDG],33,<1> [SDG],65.9,<0> ,5.4,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 23:00,1,1,,15.2,<0> ,50.32,<1> [SDG],33,<1> [SDG],58.5,<0> ,4.8,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 23:15,1,1,,15.4,<0> ,50.81,<1> [SDG],33.4,<1> [SDG],36.9,<0> ,3,<0> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 23:30,1,1,,15.4,<0> ,51.03,<1> [SDG],33.5,<1> [SDG],24.5,<0> (CDA),2,<0> (CDA),,<-1> ,,,0.91,<0> ,0.91,<3> ,7.9,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/20/2021 23:45,1,1,,15.5,<0> ,51.87,<1> [SDG],34.2,<1> [SDG],26.3,<0> (CDA),2.1,<0> (CDA),,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/21/2021 0:00,1,1,,15.6,<0> ,52.2,<1> [SDG],34.4,<1> [SDG],25.7,<0> (CDA),2.1,<0> (CDA),,<-1> ,,,0.91,<0> ,0.9,<3> ,8,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/21/2021 0:15,1,1,,15.7,<0> ,53.27,<1> [SDG],35.2,<1> [SDG],23.2,<0> (CDA),1.9,<0> (CDA),,<-1> ,,,0.91,<0> ,0.9,<3> ,8.2,<0> ,,<-3> [GSM] (CBF)
elknmwq,P,5/21/2021 0:30,1,1,,15.7,<0> ,54.01,<1> [SDG],35.7,<1> [SDG],27,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.91,<0> ,0.9,<3> ,8.3,<0> ,,<-3> [GSM] (CBF)
